event_id,n_files,n_defects,p1,p3,r5,mrr,triage_s,repo
d4j-Jsoup-69,7,1,0.0,0.0,0.0,0.14285714285714285,21.0,defects4j:Jsoup
d4j-Jsoup-70,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Jsoup
d4j-Jsoup-71,7,3,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,9.0,defects4j:Jsoup
d4j-Jsoup-72,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Jsoup
d4j-Jsoup-73,6,1,0.0,0.0,0.0,0.16666666666666666,18.0,defects4j:Jsoup
d4j-Jsoup-74,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,defects4j:Jsoup
d4j-Jsoup-75,7,1,0.0,0.0,1.0,0.25,12.0,defects4j:Jsoup
d4j-Jsoup-76,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,defects4j:Jsoup
d4j-Jsoup-77,8,1,0.0,0.0,1.0,0.2,15.0,defects4j:Jsoup
d4j-Jsoup-78,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Jsoup
d4j-Jsoup-79,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Jsoup
d4j-Jsoup-80,8,1,0.0,0.0,0.0,0.14285714285714285,21.0,defects4j:Jsoup
d4j-Jsoup-81,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Jsoup
d4j-Jsoup-82,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Jsoup
d4j-Jsoup-83,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,defects4j:Jsoup
d4j-Jsoup-84,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Jsoup
d4j-Jsoup-85,8,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Jsoup
d4j-Jsoup-86,7,1,0.0,0.0,1.0,0.2,15.0,defects4j:Jsoup
d4j-Jsoup-87,8,4,0.0,0.6666666666666666,0.75,0.5,6.0,defects4j:Jsoup
d4j-Jsoup-88,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Jsoup
d4j-Jsoup-89,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Jsoup
d4j-Jsoup-90,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Jsoup
d4j-Jsoup-91,8,2,0.0,0.0,0.5,0.25,12.0,defects4j:Jsoup
d4j-Jsoup-92,7,5,1.0,0.6666666666666666,0.8,1.0,3.0,defects4j:Jsoup
d4j-Jsoup-93,4,1,0.0,0.0,1.0,0.25,12.0,defects4j:Jsoup
d4j-JxPath-1,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,defects4j:JxPath
d4j-JxPath-2,7,1,0.0,0.0,1.0,0.25,12.0,defects4j:JxPath
d4j-JxPath-3,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:JxPath
d4j-JxPath-4,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,defects4j:JxPath
d4j-JxPath-5,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:JxPath
d4j-JxPath-6,5,1,0.0,0.0,1.0,0.25,12.0,defects4j:JxPath
d4j-JxPath-7,5,5,1.0,1.0,1.0,1.0,3.0,defects4j:JxPath
d4j-JxPath-8,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:JxPath
d4j-JxPath-9,3,3,1.0,1.0,1.0,1.0,3.0,defects4j:JxPath
d4j-JxPath-10,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:JxPath
d4j-JxPath-11,4,2,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,defects4j:JxPath
d4j-JxPath-12,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:JxPath
d4j-JxPath-13,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,defects4j:JxPath
d4j-JxPath-14,4,1,0.0,0.0,1.0,0.25,12.0,defects4j:JxPath
d4j-JxPath-15,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:JxPath
d4j-JxPath-16,8,2,1.0,0.6666666666666666,1.0,1.0,3.0,defects4j:JxPath
d4j-JxPath-17,4,2,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,defects4j:JxPath
d4j-JxPath-18,6,1,0.0,0.0,0.0,0.16666666666666666,18.0,defects4j:JxPath
d4j-JxPath-19,8,2,1.0,0.6666666666666666,1.0,1.0,3.0,defects4j:JxPath
d4j-JxPath-20,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:JxPath
d4j-JxPath-21,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,defects4j:JxPath
d4j-JxPath-22,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:JxPath
d4j-Lang-1,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Lang
d4j-Lang-3,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-4,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-5,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,defects4j:Lang
d4j-Lang-6,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-7,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-8,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-9,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-10,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-11,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-12,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-13,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-14,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-15,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-16,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-17,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-19,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-20,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-21,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,defects4j:Lang
d4j-Lang-22,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-23,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-24,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-26,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-27,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-28,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-29,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-30,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-31,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-32,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-33,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-34,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-35,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-36,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-37,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,defects4j:Lang
d4j-Lang-38,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-39,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-40,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-41,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-42,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-43,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-44,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-45,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-46,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-47,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-49,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-50,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-51,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-52,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-53,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Lang
d4j-Lang-54,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-55,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-56,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-57,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-58,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-59,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-60,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-61,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-62,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-63,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-64,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Lang
d4j-Lang-65,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Lang
d4j-Math-1,8,2,1.0,0.6666666666666666,1.0,1.0,3.0,defects4j:Math
d4j-Math-2,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-3,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-4,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,defects4j:Math
d4j-Math-5,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-6,5,5,1.0,1.0,1.0,1.0,3.0,defects4j:Math
d4j-Math-7,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-8,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-9,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-10,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-11,8,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Math
d4j-Math-12,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-13,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-14,6,2,1.0,0.6666666666666666,1.0,1.0,3.0,defects4j:Math
d4j-Math-15,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-16,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-17,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-18,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-19,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-20,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-21,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-22,8,2,1.0,0.6666666666666666,1.0,1.0,3.0,defects4j:Math
d4j-Math-23,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-24,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-25,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-26,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-27,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-28,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-29,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-31,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-32,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-33,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-34,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-35,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-36,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-37,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-38,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-39,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-40,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-41,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-42,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-43,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-44,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-45,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-46,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-47,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-48,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-49,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-50,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-51,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-52,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-53,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-54,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-55,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-56,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-57,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-58,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-59,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-60,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-61,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-62,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,defects4j:Math
d4j-Math-63,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-64,7,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Math
d4j-Math-65,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-66,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,defects4j:Math
d4j-Math-67,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-68,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-69,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-70,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-71,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,defects4j:Math
d4j-Math-72,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-73,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-74,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,defects4j:Math
d4j-Math-75,2,1,1.0,0.5,1.0,1.0,3.0,defects4j:Math
d4j-Math-76,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-77,7,2,1.0,0.6666666666666666,1.0,1.0,3.0,defects4j:Math
d4j-Math-78,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-79,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-80,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-81,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-82,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-83,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-84,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Math
d4j-Math-85,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,defects4j:Math
d4j-Math-86,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-87,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-88,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-89,2,1,1.0,0.5,1.0,1.0,3.0,defects4j:Math
d4j-Math-90,2,1,1.0,0.5,1.0,1.0,3.0,defects4j:Math
d4j-Math-91,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-92,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-93,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-94,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-95,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-96,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-97,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-98,8,2,1.0,0.6666666666666666,1.0,1.0,3.0,defects4j:Math
d4j-Math-99,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-101,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-103,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-104,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Math
d4j-Math-105,1,1,1.0,1.0,1.0,1.0,3.0,defects4j:Math
d4j-Math-106,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Math
d4j-Mockito-1,7,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Mockito
d4j-Mockito-2,7,1,0.0,0.0,1.0,0.25,12.0,defects4j:Mockito
d4j-Mockito-3,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Mockito
d4j-Mockito-4,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,defects4j:Mockito
d4j-Mockito-5,8,1,0.0,0.0,0.0,0.125,24.0,defects4j:Mockito
d4j-Mockito-6,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Mockito
d4j-Mockito-7,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Mockito
d4j-Mockito-8,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Mockito
d4j-Mockito-9,6,1,0.0,0.0,1.0,0.2,15.0,defects4j:Mockito
d4j-Mockito-10,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Mockito
d4j-Mockito-11,8,1,0.0,0.0,0.0,0.125,24.0,defects4j:Mockito
d4j-Mockito-12,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Mockito
d4j-Mockito-13,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Mockito
d4j-Mockito-14,5,2,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Mockito
d4j-Mockito-15,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Mockito
d4j-Mockito-16,6,2,0.0,0.0,0.5,0.2,15.0,defects4j:Mockito
d4j-Mockito-17,4,2,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,defects4j:Mockito
d4j-Mockito-18,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Mockito
d4j-Mockito-19,7,5,0.0,0.6666666666666666,0.8,0.5,6.0,defects4j:Mockito
d4j-Mockito-20,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Mockito
d4j-Mockito-21,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Mockito
d4j-Mockito-22,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,defects4j:Mockito
d4j-Mockito-23,7,1,0.0,0.0,1.0,0.2,15.0,defects4j:Mockito
d4j-Mockito-24,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Mockito
d4j-Mockito-25,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Mockito
d4j-Mockito-26,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Mockito
d4j-Mockito-27,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Mockito
d4j-Mockito-28,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,defects4j:Mockito
d4j-Mockito-29,4,1,0.0,0.0,1.0,0.25,12.0,defects4j:Mockito
d4j-Mockito-30,8,2,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,defects4j:Mockito
d4j-Mockito-31,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Mockito
d4j-Mockito-32,6,1,0.0,0.0,0.0,0.16666666666666666,18.0,defects4j:Mockito
d4j-Mockito-33,7,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Mockito
d4j-Mockito-34,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Mockito
d4j-Mockito-35,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,defects4j:Mockito
d4j-Mockito-36,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Mockito
d4j-Mockito-37,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Mockito
d4j-Mockito-38,1,1,1.0,1.0,1.0,1.0,3.0,defects4j:Mockito
d4j-Time-1,5,2,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Time
d4j-Time-2,5,2,1.0,0.6666666666666666,1.0,1.0,3.0,defects4j:Time
d4j-Time-3,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Time
d4j-Time-4,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Time
d4j-Time-5,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Time
d4j-Time-6,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Time
d4j-Time-7,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Time
d4j-Time-8,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Time
d4j-Time-9,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Time
d4j-Time-10,7,1,0.0,0.0,0.0,0.14285714285714285,21.0,defects4j:Time
d4j-Time-11,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Time
d4j-Time-12,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,defects4j:Time
d4j-Time-13,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Time
d4j-Time-14,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Time
d4j-Time-15,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Time
d4j-Time-16,8,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Time
d4j-Time-17,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Time
d4j-Time-18,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Time
d4j-Time-19,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Time
d4j-Time-20,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Time
d4j-Time-22,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Time
d4j-Time-23,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Time
d4j-Time-24,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,defects4j:Time
d4j-Time-25,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,defects4j:Time
d4j-Time-26,8,3,1.0,0.6666666666666666,1.0,1.0,3.0,defects4j:Time
d4j-Time-27,8,1,0.0,0.3333333333333333,1.0,0.5,6.0,defects4j:Time
bip-PySnooper-1,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,bugsinpy:PySnooper
bip-PySnooper-2,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,bugsinpy:PySnooper
bip-PySnooper-3,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,bugsinpy:PySnooper
bip-ansible-1,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,bugsinpy:ansible
bip-ansible-2,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,bugsinpy:ansible
bip-ansible-3,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,bugsinpy:ansible
bip-ansible-4,4,1,0.0,0.0,1.0,0.25,12.0,bugsinpy:ansible
bip-ansible-5,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,bugsinpy:ansible
bip-ansible-6,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,bugsinpy:ansible
bip-ansible-7,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,bugsinpy:ansible
bip-ansible-8,7,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,bugsinpy:ansible
bip-ansible-9,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,bugsinpy:ansible
bip-ansible-10,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,bugsinpy:ansible
bip-ansible-11,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,bugsinpy:ansible
bip-ansible-12,5,1,0.0,0.0,1.0,0.25,12.0,bugsinpy:ansible
bip-ansible-13,7,2,1.0,0.6666666666666666,1.0,1.0,3.0,bugsinpy:ansible
