event_id,method,n_files,n_real,prec_at_1,prec_at_3,recall_at_5,triage_sec,found_first,repo
elasticsearch-ev00290,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00291,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00292,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00293,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00294,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00295,pre_only,8,4,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00296,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00297,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00298,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00299,pre_only,5,3,0.0,0.6666666666666666,1.0,30,1,elasticsearch
elasticsearch-ev00300,pre_only,3,2,0.0,0.6666666666666666,1.0,30,1,elasticsearch
elasticsearch-ev00301,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00302,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00303,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00304,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00305,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00306,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00307,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00308,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00309,pre_only,5,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00310,pre_only,5,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00311,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00312,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00313,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00314,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00315,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00316,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00317,pre_only,5,3,0.0,0.6666666666666666,1.0,30,1,elasticsearch
elasticsearch-ev00318,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00319,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00320,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00321,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00322,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00323,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00324,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00325,pre_only,7,4,1.0,0.6666666666666666,0.75,0,1,elasticsearch
elasticsearch-ev00326,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00327,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00328,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00329,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00330,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00331,pre_only,8,4,1.0,0.6666666666666666,0.75,0,1,elasticsearch
elasticsearch-ev00332,pre_only,8,4,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00333,pre_only,7,4,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00334,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00335,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00336,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00337,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00338,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00339,pre_only,5,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00340,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00341,pre_only,8,4,1.0,0.6666666666666666,0.75,0,1,elasticsearch
elasticsearch-ev00342,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00343,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00344,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00345,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00346,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00347,pre_only,7,4,1.0,1.0,0.75,0,1,elasticsearch
elasticsearch-ev00348,pre_only,8,4,0.0,0.3333333333333333,0.75,60,1,elasticsearch
elasticsearch-ev00349,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00350,pre_only,8,4,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00351,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00352,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00353,pre_only,6,3,1.0,0.3333333333333333,0.6666666666666666,0,1,elasticsearch
elasticsearch-ev00354,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00355,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00356,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00357,pre_only,8,4,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00358,pre_only,5,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00359,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00360,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00361,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00362,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00363,pre_only,4,2,1.0,0.3333333333333333,1.0,0,1,elasticsearch
elasticsearch-ev00364,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00365,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00366,pre_only,7,4,1.0,1.0,0.75,0,1,elasticsearch
elasticsearch-ev00367,pre_only,8,4,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00368,pre_only,8,4,1.0,0.6666666666666666,0.75,0,1,elasticsearch
elasticsearch-ev00369,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00370,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00371,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00372,pre_only,5,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00373,pre_only,5,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00374,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00375,pre_only,5,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00376,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00377,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00378,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00379,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00380,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00381,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00382,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00383,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00384,pre_only,5,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00385,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00386,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00387,pre_only,8,4,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00388,pre_only,8,4,1.0,1.0,0.75,0,1,elasticsearch
elasticsearch-ev00389,pre_only,8,4,1.0,1.0,0.75,0,1,elasticsearch
elasticsearch-ev00390,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00391,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00392,pre_only,8,4,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00393,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00394,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00395,pre_only,8,4,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00396,pre_only,5,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00397,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00398,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00399,pre_only,5,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00400,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00401,pre_only,7,4,0.0,0.3333333333333333,0.75,30,1,elasticsearch
elasticsearch-ev00402,pre_only,5,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00403,pre_only,8,4,1.0,0.6666666666666666,0.75,0,1,elasticsearch
elasticsearch-ev00404,pre_only,8,4,1.0,0.6666666666666666,0.75,0,1,elasticsearch
elasticsearch-ev00405,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00406,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00407,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00408,pre_only,8,4,1.0,1.0,0.75,0,1,elasticsearch
elasticsearch-ev00409,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00410,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00411,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00412,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00413,pre_only,5,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00414,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00415,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00416,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00417,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00418,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00419,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00420,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00421,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00422,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00423,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00424,pre_only,8,4,1.0,0.6666666666666666,0.75,0,1,elasticsearch
elasticsearch-ev00425,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00426,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00427,pre_only,8,4,1.0,0.6666666666666666,0.75,0,1,elasticsearch
elasticsearch-ev00428,pre_only,4,2,1.0,0.3333333333333333,1.0,0,1,elasticsearch
elasticsearch-ev00429,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00430,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00431,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00432,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00433,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00434,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00435,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00436,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00437,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00438,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00439,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00440,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00441,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00442,pre_only,7,4,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00443,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00444,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00445,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00446,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00447,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00448,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00449,pre_only,8,4,1.0,1.0,0.75,0,1,elasticsearch
elasticsearch-ev00450,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00451,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00452,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00453,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00454,pre_only,8,4,1.0,0.6666666666666666,0.75,0,1,elasticsearch
elasticsearch-ev00455,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00456,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00457,pre_only,6,3,0.0,0.6666666666666666,1.0,30,1,elasticsearch
elasticsearch-ev00458,pre_only,7,4,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00459,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00460,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00461,pre_only,5,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00462,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00463,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00464,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00465,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00466,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00467,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00468,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00469,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00470,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00471,pre_only,7,4,1.0,1.0,0.75,0,1,elasticsearch
elasticsearch-ev00472,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00473,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00474,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00475,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00476,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00477,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00478,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00479,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00480,pre_only,8,4,1.0,1.0,0.75,0,1,elasticsearch
elasticsearch-ev00481,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00482,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00483,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00484,pre_only,4,2,1.0,0.3333333333333333,1.0,0,1,elasticsearch
elasticsearch-ev00485,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00486,pre_only,8,4,1.0,1.0,0.75,0,1,elasticsearch
elasticsearch-ev00487,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00488,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00489,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00490,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00491,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00492,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00493,pre_only,5,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00494,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00495,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00496,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00497,pre_only,8,4,0.0,0.6666666666666666,0.75,30,1,elasticsearch
elasticsearch-ev00498,pre_only,5,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00499,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00500,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00501,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00502,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00503,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00504,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00505,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00506,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00507,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00508,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00509,pre_only,8,4,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00510,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00511,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00512,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00513,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00514,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00515,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00516,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00517,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00518,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00519,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00520,pre_only,7,4,1.0,0.6666666666666666,0.75,0,1,elasticsearch
elasticsearch-ev00521,pre_only,8,4,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00522,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00523,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00524,pre_only,7,4,1.0,0.6666666666666666,0.75,0,1,elasticsearch
elasticsearch-ev00525,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00526,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00527,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00528,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00529,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00530,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00531,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00532,pre_only,8,4,1.0,1.0,0.75,0,1,elasticsearch
elasticsearch-ev00533,pre_only,7,4,0.0,0.6666666666666666,1.0,30,1,elasticsearch
elasticsearch-ev00534,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00535,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00536,pre_only,3,2,0.0,0.6666666666666666,1.0,30,1,elasticsearch
elasticsearch-ev00537,pre_only,4,2,0.0,0.6666666666666666,1.0,30,1,elasticsearch
elasticsearch-ev00538,pre_only,8,4,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00539,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00540,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00541,pre_only,8,4,1.0,0.6666666666666666,0.75,0,1,elasticsearch
elasticsearch-ev00542,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00543,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00544,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00545,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00546,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00547,pre_only,4,2,1.0,0.3333333333333333,1.0,0,1,elasticsearch
elasticsearch-ev00548,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00549,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00550,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00551,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00552,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00553,pre_only,8,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00554,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00555,pre_only,8,4,1.0,1.0,0.75,0,1,elasticsearch
elasticsearch-ev00556,pre_only,5,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00557,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00558,pre_only,7,4,1.0,1.0,0.75,0,1,elasticsearch
elasticsearch-ev00559,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00560,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00561,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00562,pre_only,4,2,1.0,0.3333333333333333,1.0,0,1,elasticsearch
elasticsearch-ev00563,pre_only,8,4,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00564,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00565,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00566,pre_only,4,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00567,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00568,pre_only,5,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00569,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00570,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00571,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00572,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00573,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00574,pre_only,7,4,1.0,0.6666666666666666,0.75,0,1,elasticsearch
elasticsearch-ev00575,pre_only,7,4,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00576,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00577,pre_only,6,3,1.0,1.0,1.0,0,1,elasticsearch
elasticsearch-ev00578,pre_only,6,3,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00579,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00580,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
elasticsearch-ev00581,pre_only,7,4,1.0,0.6666666666666666,0.75,0,1,elasticsearch
elasticsearch-ev00582,pre_only,8,4,1.0,0.3333333333333333,0.75,0,1,elasticsearch
elasticsearch-ev00583,pre_only,8,4,1.0,0.6666666666666666,0.5,0,1,elasticsearch
elasticsearch-ev00584,pre_only,3,2,1.0,0.6666666666666666,1.0,0,1,elasticsearch
